name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
Corner 1 bed facing Golden Dome,Beacon Hill,42.35866925366806,-71.06331526509506,Entire home/apt,3,1.0,1.0,1.0,110.0,0.93,Boston,0
"Comfortable, sunny full 2BR condo",Beacon Hill,42.36115665691108,-71.06603416127885,Entire home/apt,4,1.0,2.0,2.0,275.0,0.94,Boston,0
Spacious Beacon Hill Apt!,Beacon Hill,42.35781632723257,-71.06665887467764,Entire home/apt,4,2.5,2.0,1.0,200.0,1.0,Boston,0
Beautiful Beacon Hill 1 Bedroom,Beacon Hill,42.360596437807565,-71.06666051364803,Entire home/apt,2,1.0,1.0,1.0,150.0,0.91,Boston,0
2990$ / mo. sunny & renovated 2 BDR in Beacon Hill,Beacon Hill,42.36038187728937,-71.06780657681584,Entire home/apt,4,1.0,2.0,2.0,128.0,1.0,Boston,0
Comfortable 1 BR in Beacon Hill,Beacon Hill,42.360626928752986,-71.06580134322449,Entire home/apt,2,1.0,1.0,1.0,177.0,0.91,Boston,0
Studio at Beacon Hill / MGH,Allston-Brighton,42.359342901967416,-71.06879855556029,Entire home/apt,4,1.0,1.0,2.0,150.0,0.94,Boston,1
Beacon Hill Classic Downtown Boston,Beacon Hill,42.3593549958303,-71.06436761787045,Entire home/apt,5,1.0,2.0,2.0,220.0,0.94,Boston,1
Chic Beacon Hill One Bed Apt,Beacon Hill,42.35997590586026,-71.06678112347387,Entire home/apt,2,1.0,1.0,1.0,155.0,0.93,Boston,0
Beacon Hill Charmer,Beacon Hill,42.358050489894815,-71.07132938575543,Entire home/apt,1,1.0,1.0,1.0,159.0,0.94,Boston,1
"Beacon Hill private studio, near Charles St.",Beacon Hill,42.35998238011228,-71.06812793775775,Entire home/apt,2,1.0,0.0,1.0,99.0,1.0,Boston,0
COZY 4th fl. historic Beacon Hill,Beacon Hill,42.36082994661295,-71.06417988061659,Private room,2,2.0,1.0,1.0,120.0,0.82,Boston,0
Beacon Hill Bed and Breakfast,Beacon Hill,42.35770803978646,-71.07242019916289,Private room,2,1.0,1.0,1.0,270.0,0.8,Boston,0
Beacon Hill Brown Stone,Beacon Hill,42.36029552671588,-71.06958375676562,Private room,1,1.0,1.0,1.0,150.0,0.94,Boston,1
Perfect Location Beacon Hill Studio,Allston-Brighton,42.35839219543199,-71.06437784180719,Entire home/apt,2,1.0,0.0,2.0,89.0,0.78,Boston,1
Second Oldest Home in Beacon Hill,Beacon Hill,42.35772102284584,-71.06628546479885,Entire home/apt,3,1.0,0.0,2.0,199.0,1.0,Boston,0
Private Room in Beacon Hill,Beacon Hill,42.3576620251356,-71.0706933971195,Private room,2,1.0,1.0,1.0,120.0,0.91,Boston,0
Location: Amazing,Beacon Hill,42.35890339819018,-71.07009064770922,Entire home/apt,2,1.0,0.0,1.0,133.0,0.91,Boston,0
Beautiful Beacon Hill 1 Bedroom,Beacon Hill,42.35913965938924,-71.07109732108471,Entire home/apt,3,1.0,1.0,1.0,275.0,0.93,Boston,0
"Studio, with kitchen, in owner's Beacon Hill home",Beacon Hill,42.3567161004591,-71.07147169563085,Entire home/apt,2,1.0,0.0,1.0,165.0,0.94,Boston,0
Historic Beacon Hill 1+ BR Apt,Beacon Hill,42.35841508488891,-71.06891422209479,Entire home/apt,2,1.0,1.0,1.0,300.0,0.9,Boston,0
Come & Explore Beacon Hill!! ,Beacon Hill,42.3608016479687,-71.06450367804659,Private room,1,1.0,1.0,1.0,100.0,0.89,Boston,0
1 Bedroom in Beacon Hill,Beacon Hill,42.3604697212397,-71.06954017181788,Private room,1,1.0,1.0,1.0,85.0,0.9,Boston,0
"Temple Street By Maverick, Ten",Beacon Hill,42.36070876594344,-71.06421829728033,Entire home/apt,2,1.0,0.0,1.0,155.0,1.0,Boston,0
Quiet top floor of brownstone!,Beacon Hill,42.36090969048259,-71.06510423932899,Private room,1,1.0,1.0,1.0,85.0,0.72,Boston,0
Complete Renovation! BEACON HILL!!,Allston-Brighton,42.359150946545846,-71.06681643718575,Entire home/apt,3,1.0,0.0,1.0,255.0,0.93,Boston,1
One-BR Apt in Heart of Beacon Hill,Beacon Hill,42.3584807548778,-71.06947903170361,Entire home/apt,4,1.0,1.0,1.0,299.0,0.93,Boston,0
One-bedroom Apartment Beacon Hill,Beacon Hill,42.35833271063053,-71.0671765703184,Entire home/apt,2,1.0,1.0,2.0,143.0,1.0,Boston,0
Well lit condo in BeaconHill Boston,Beacon Hill,42.355697356868326,-71.07316574199247,Entire home/apt,4,1.5,2.0,3.0,260.0,0.8,Boston,0
Beacon Hill 2bed2bath BEST LOCATION,Allston-Brighton,42.35849848510465,-71.0692548911306,Entire home/apt,8,2.0,2.0,3.0,267.0,0.78,Boston,1
2BR PENTHOUSE W/Deck Boston Center,Beacon Hill,42.36000710094668,-71.06661125772438,Entire home/apt,6,1.0,2.0,2.0,299.0,0.99,Boston,0
"Temple Street By Maverick, One",Beacon Hill,42.36083639726832,-71.06412894008766,Entire home/apt,2,1.0,0.0,1.0,155.0,0.86,Boston,0
Perfect Location to Explore Boston,Beacon Hill,42.35756837956525,-71.06366054660596,Entire home/apt,4,1.0,1.0,2.0,250.0,0.97,Boston,0
Comfy room in the heart of Boston,Allston-Brighton,42.35836713965818,-71.06982921255648,Private room,2,1.0,1.0,1.0,169.0,0.94,Boston,1
Beautiful apt. in the heart of Beacon Hill,Beacon Hill,42.35847192699124,-71.06826281362132,Private room,2,1.0,1.0,1.0,75.0,0.94,Boston,0
"Temple Street By Maverick, Two",Beacon Hill,42.35958021977073,-71.06396674324603,Entire home/apt,2,1.0,0.0,1.0,137.0,1.0,Boston,0
"1 Bedroom Apt Beacon Hill, Boston",Beacon Hill,42.35840072260606,-71.07021793673707,Entire home/apt,2,1.0,1.0,1.0,225.0,1.0,Boston,0
Modern Beacon Hill 2 Bedroom ,Beacon Hill,42.359748575194594,-71.06617818430853,Entire home/apt,3,1.0,2.0,2.0,220.0,0.99,Boston,0
An Elegant Condo in Beacon Hill,Beacon Hill,42.35802833769424,-71.0719802911568,Entire home/apt,2,1.0,1.0,1.0,210.0,0.93,Boston,0
Beacon Hill Brownstone,Beacon Hill,42.36078945285849,-71.06710893749593,Entire home/apt,2,1.0,2.0,2.0,147.0,0.9,Boston,0
Boston's finest! Huge Roof Deck!,Beacon Hill,42.35685565099392,-71.07025135971973,Private room,2,1.0,1.0,1.0,180.0,0.94,Boston,1
Cedars on Beacon Hill Studio Suite,Beacon Hill,42.35721790205242,-71.07050227797782,Entire home/apt,2,1.0,0.0,1.0,209.0,0.93,Boston,0
Beacon Hill condo w/ outdoor space,Allston-Brighton,42.35997894671896,-71.06478599509708,Entire home/apt,4,1.0,1.0,2.0,199.0,0.97,Boston,1
Convenient Beacon Hill hideaway,Beacon Hill,42.3608574689739,-71.06594360239976,Entire home/apt,2,1.0,1.0,1.0,103.0,0.96,Boston,0
"BEACON HILL, Steps to MGH, Charles",Allston-Brighton,42.36054560350946,-71.0691162791922,Entire home/apt,6,1.0,2.0,3.0,200.0,0.92,Boston,1
Little Room on the Hill,Beacon Hill,42.36105123626994,-71.06678529935463,Private room,1,1.0,1.0,1.0,113.0,0.88,Boston,0
位于比肯山的1卧單位房源,Beacon Hill,42.358925843884826,-71.06310908854002,Entire home/apt,2,1.0,1.0,1.0,175.0,0.89,Boston,1
Beacon Hill Sunny Studio,Allston-Brighton,42.35843137129002,-71.06814574822839,Entire home/apt,3,1.0,1.0,1.0,175.0,0.85,Boston,1
Luxury Beacon Hill Apartment 1-BR,Beacon Hill,42.357799319458906,-71.06303531486179,Entire home/apt,2,1.0,1.0,1.0,238.0,0.96,Boston,0
Charming Beacon Hill 1+ BR Condo,Beacon Hill,42.36057290297437,-71.06548638624518,Entire home/apt,2,1.0,2.0,1.0,250.0,1.0,Boston,0
Private Guest Room & Private Bath Room,Beacon Hill,42.35736754953065,-71.06513533397623,Private room,1,1.0,1.0,1.0,100.0,1.0,Boston,0
Beacon Hill Studio w/ patio&parking,Beacon Hill,42.36033210319927,-71.0679207505733,Entire home/apt,2,1.0,0.0,1.0,200.0,0.96,Boston,0
"Renovated, State House View",Beacon Hill,42.35898848993431,-71.06324696239577,Entire home/apt,3,1.0,1.0,1.0,200.0,0.93,Boston,0
Beacon Hill,Beacon Hill,42.35901991724786,-71.06569714846482,Entire home/apt,2,1.0,0.0,1.0,184.0,1.0,Boston,0
Historic Beacon Hill Duplex Condo 2 bedroom Queen,Beacon Hill,42.36114286613522,-71.06521324184692,Entire home/apt,4,1.5,2.0,2.0,305.0,0.92,Boston,0
Charming Escape in Beacon Hill,Beacon Hill,42.35789243298354,-71.06962757453424,Private room,2,1.0,1.0,1.0,130.0,0.98,Boston,0
Renovated Beacon Hill Beauty,Allston-Brighton,42.358705583516034,-71.06734735102623,Entire home/apt,2,1.0,1.0,1.0,149.0,0.97,Boston,1
Beacon Hill -Charles Street Studio ,Beacon Hill,42.35887150469967,-71.06992198061587,Entire home/apt,2,1.0,0.0,1.0,200.0,0.93,Boston,0
"Unique 1 B/B in Beacon Hill, Boston",Beacon Hill,42.36003477904195,-71.07059547723476,Entire home/apt,2,1.0,1.0,1.0,200.0,0.94,Boston,1
"Beacon Hill, Guestroom with private bath",Beacon Hill,42.35757078432021,-71.07230206311364,Private room,2,1.0,1.0,1.0,199.0,0.94,Boston,0
"3-Beacon Hill, MGH,  CableTV, Wifi",Allston-Brighton,42.3585165018323,-71.07071040050093,Entire home/apt,6,1.0,2.0,3.0,250.0,0.95,Boston,1
"Bon Beacon Hill! 2 beds, close to everything!",Allston-Brighton,42.35591933730473,-71.0719628550533,Entire home/apt,4,1.0,1.0,2.0,220.0,0.94,Boston,1
Boston apartment with 2 double beds,Beacon Hill,42.35942833501234,-71.06985689209802,Entire home/apt,3,1.0,2.0,2.0,275.0,0.97,Boston,0
"Beacon Hill, Charles St, MGH, Red T",Allston-Brighton,42.35965440735418,-71.07040995203931,Entire home/apt,8,1.0,2.0,2.0,200.0,0.96,Boston,1
Charming Beacon Hill Room + Patio,Allston-Brighton,42.36059821740399,-71.0680153062853,Private room,2,1.0,1.0,1.0,135.0,0.93,Boston,1
Charming 2-Bedroom in Beacon Hill,Beacon Hill,42.35811921026056,-71.07072938065218,Entire home/apt,4,1.0,2.0,2.0,199.0,0.97,Boston,0
Brimming With Life in Beacon Hill,Beacon Hill,42.35830031421295,-71.07186924125841,Entire home/apt,3,1.0,1.0,1.0,140.0,0.98,Boston,0
Historic Beacon Hill/BackBay WOW!!!,Beacon Hill,42.35679757861307,-71.07309058872016,Entire home/apt,2,1.0,1.0,2.0,375.0,0.96,Boston,0
"Hotel-Double bed, free breakfast, great location",Beacon Hill,42.35927534499617,-71.07166437234036,Private room,2,1.0,1.0,1.0,104.0,0.94,Boston,1
"2-Beacon Hill w/PRIVATE DECK, MGH",Allston-Brighton,42.35869537596135,-71.07146293306957,Entire home/apt,6,1.0,1.0,3.0,200.0,1.0,Boston,1
MGH hideaway in Beacon Hill,Allston-Brighton,42.35850495557442,-71.06405168745427,Shared room,2,1.0,1.0,1.0,89.0,0.98,Boston,1
"Temple Street By Maverick, Three",Beacon Hill,42.36093112384436,-71.06397602750671,Entire home/apt,2,1.0,0.0,1.0,157.0,0.8,Boston,0
Cosy apartment in heart of Beacon hill,Beacon Hill,42.36031305418009,-71.06659066535445,Entire home/apt,4,1.0,1.0,2.0,185.0,0.94,Boston,1
Beacon Hill Downtown Sofabed in LR,Beacon Hill,42.36020415031003,-71.06839983708964,Shared room,1,1.0,1.0,1.0,100.0,0.95,Boston,0
NEW- Boheme 1bdroom in Beacon Hill!,Beacon Hill,42.35898071106728,-71.06664824634025,Entire home/apt,2,1.0,1.0,1.0,200.0,0.92,Boston,0
Great room in the heart of Beacon Hill,Beacon Hill,42.35871892420606,-71.0695885859974,Private room,2,1.0,1.0,1.0,330.0,0.93,Boston,0
Heart of Boston - Beacon Hill,Beacon Hill,42.35957555630735,-71.06706379372844,Entire home/apt,4,1.0,1.0,2.0,229.0,0.98,Boston,0
Spacious one bedroom in Beacon Hill,Beacon Hill,42.35964127184067,-71.06552063164793,Entire home/apt,2,1.0,1.0,1.0,130.0,0.94,Boston,1
Beacon Hill Luxury - Roof Deck!,Beacon Hill,42.35674747704935,-71.07014338357318,Private room,2,1.0,1.0,1.0,200.0,1.0,Boston,0
Beautiful 1 Bedroom in Beacon Hill,Beacon Hill,42.35927927735102,-71.06923436744644,Entire home/apt,2,1.0,1.0,1.0,157.0,0.88,Boston,0
Comfortable Studio on the Boston Commons,Allston-Brighton,42.352409414178034,-71.06484533300151,Entire home/apt,2,1.0,0.0,1.0,150.0,0.98,Boston,1
Cedars on Beacon Hill One Bedroom,Beacon Hill,42.35744256035078,-71.06903190739797,Entire home/apt,2,1.0,1.0,1.0,189.0,0.97,Boston,0
Beacon Hill Home / Private Guest Room & Bathroom,Beacon Hill,42.359108415266704,-71.06622663529957,Private room,2,1.0,1.0,1.0,250.0,0.8,Boston,0
Gorgeous new remodel in Beacon Hill 2BR/2BA,Beacon Hill,42.36103656084207,-71.06384931204448,Entire home/apt,3,2.0,2.0,2.0,375.0,1.0,Boston,0
2BR BeaconHill Boston Center by Suffolk/MGH/MIT,Beacon Hill,42.3601462021614,-71.06866122534215,Entire home/apt,6,1.0,2.0,2.0,324.0,0.98,Boston,0
"Large, Sunny Beacon Hill Studio",Allston-Brighton,42.35505875044831,-71.07073414612441,Entire home/apt,2,1.0,0.0,1.0,220.0,0.94,Boston,1
"Charles St, Studio Apt, Boston #52",Beacon Hill,42.35787741073293,-71.06975348587542,Entire home/apt,2,1.0,0.0,1.0,195.0,0.9,Boston,0
Huge 1 Bed Apartment in Beacon Hill,Allston-Brighton,42.35819600748863,-71.0709788190811,Entire home/apt,1,1.0,1.0,1.0,150.0,0.94,Boston,1
"Temple Street By Maverick, Fourteen",Beacon Hill,42.35935953022384,-71.06439164979807,Entire home/apt,2,1.0,0.0,1.0,150.0,0.94,Boston,1
Beacon Hill  1BR Amazing Views,Beacon Hill,42.35877796569808,-71.07011902031627,Entire home/apt,2,1.0,1.0,1.0,147.0,0.96,Boston,0
"Huge, Stately, Clean, Beacon Hill, Reno, 1bd/1bh",Beacon Hill,42.36093936175189,-71.06379530400591,Entire home/apt,2,1.0,1.0,1.0,275.0,1.0,Boston,0
"Top floor Brownstone, tree-lined st",Beacon Hill,42.35924865856049,-71.06555836973573,Entire home/apt,2,1.0,1.0,1.0,130.0,1.0,Boston,0
Charming Modern 1 Bed,Beacon Hill,42.35989235705657,-71.06707166292912,Entire home/apt,2,1.0,1.0,1.0,197.0,1.0,Boston,0
"Temple Street By Maverick, Four",Beacon Hill,42.35989025509785,-71.06436429838327,Entire home/apt,2,1.0,0.0,1.0,150.0,0.94,Boston,1
Private Room in Beacon Hill,Allston-Brighton,42.36060323944263,-71.06692981913989,Private room,1,1.0,1.0,1.0,140.0,1.0,Boston,1
Great Private Room in Beacon Hill,Allston-Brighton,42.36018663418385,-71.06749050429129,Private room,2,1.0,1.0,1.0,150.0,0.94,Boston,1
Private Deck Beacon Hill,Beacon Hill,42.36051977778303,-71.06401438870778,Entire home/apt,3,1.0,1.0,2.0,200.0,0.98,Boston,0
40 boylston,Theater District,42.3524270264849,-71.0645334850395,Entire home/apt,4,1.0,1.0,3.0,350.0,0.94,Boston,1
1 Bedroom Apt: Downtown/Beacon Hill,Beacon Hill,42.35883567151674,-71.06800152477904,Entire home/apt,2,1.0,1.0,1.0,195.0,0.93,Boston,0
"Temple Street By Maverick, Twelve",Beacon Hill,42.35934474352358,-71.06291668127326,Entire home/apt,2,1.0,0.0,1.0,145.0,0.9,Boston,0
Sunny Beacon Hill Apartment!,Beacon Hill,42.35761811579186,-71.06772095809282,Entire home/apt,3,1.0,1.0,2.0,125.0,0.8,Boston,0
"Charming, upscale Beacon Hill home",Allston-Brighton,42.35993243661146,-71.06961502905548,Private room,2,1.0,1.0,1.0,189.0,0.8,Boston,1
Sunny Beacon Hill Apt by MGH,Beacon Hill,42.35984258695376,-71.06903669731649,Entire home/apt,2,1.0,1.0,1.0,199.0,0.89,Boston,0
"Beacon Hill, Steps to Boston Common",Beacon Hill,42.3603345259002,-71.06692518128426,Entire home/apt,2,1.0,0.0,1.0,195.0,0.94,Boston,0
"Temple Street By Maverick, Eleven",Beacon Hill,42.36087382838455,-71.06299377704731,Entire home/apt,2,1.0,0.0,1.0,155.0,1.0,Boston,0
Beacon Hill's Charles St.,Beacon Hill,42.35822852008539,-71.06985730160402,Private room,2,1.0,1.0,1.0,130.0,0.92,Boston,0
Bright Apartment Near Everything,Beacon Hill,42.36062562771717,-71.06945746836061,Entire home/apt,3,1.0,1.0,2.0,289.0,0.96,Boston,0
"Beacon Hill, the Best of Boston!",Beacon Hill,42.35779194890587,-71.07137385545599,Private room,4,1.0,1.0,3.0,175.0,0.95,Boston,0
start here&walk all around boston,Beacon Hill,42.36108738048634,-71.0653197581097,Entire home/apt,2,1.0,0.0,2.0,99.0,0.71,Boston,0
Spacious 1 bed facing State House,Beacon Hill,42.358931308258974,-71.06331100414958,Entire home/apt,3,1.0,1.0,1.0,175.0,0.9,Boston,0
Beacon Hill Studio,Beacon Hill,42.35936904589469,-71.07116179759925,Entire home/apt,2,1.0,0.0,1.0,107.0,1.0,Boston,0
BEACON HILL FABULOUS ONE BEDROOM,Beacon Hill,42.35858437330264,-71.06549388079779,Entire home/apt,4,1.0,1.0,2.0,225.0,0.98,Boston,0
"Large, Sunny Beacon Hill Apartment",Allston-Brighton,42.35725586645764,-71.07110976755577,Entire home/apt,4,1.0,3.0,3.0,325.0,0.8,Boston,1
"4-BEACON HILL, MGH, Fin Dist, BEST!",Allston-Brighton,42.3605386597071,-71.07062362225503,Entire home/apt,6,1.0,2.0,3.0,250.0,0.92,Boston,1
Beacon Hill Studio across from Public Gardens,Beacon Hill,42.35648905157266,-71.07076787634173,Entire home/apt,2,1.0,0.0,1.0,175.0,0.91,Boston,0
Sunny Beacon Hill Apt w Rooftop,Beacon Hill,42.36042712266661,-71.06515110102988,Entire home/apt,4,1.0,1.0,3.0,225.0,0.88,Boston,0
Charming beacon hill apartment,Allston-Brighton,42.36031592243771,-71.06937548889282,Entire home/apt,4,1.0,1.0,1.0,196.0,1.0,Boston,1
Boston's Best Location and View,Allston-Brighton,42.35281062047559,-71.06528175333415,Entire home/apt,2,1.0,1.0,1.0,249.0,1.0,Boston,1
Central Boston Beacon Hill 2brm,Beacon Hill,42.35986625886903,-71.06720102695712,Entire home/apt,4,1.0,2.0,2.0,220.0,0.98,Boston,0
Airy Studio Top of Beacon Hill,Beacon Hill,42.35851401998179,-71.0664741333111,Entire home/apt,2,1.0,0.0,1.0,178.0,0.98,Boston,0
"On Beacon Hill: Shaker, Not Stirred",Allston-Brighton,42.3608734517646,-71.06667207320037,Entire home/apt,3,1.0,0.0,2.0,99.0,0.8,Boston,1
Newly upgrade Beacon Hill Studio,Beacon Hill,42.35846013534796,-71.06326992202112,Entire home/apt,2,1.0,1.0,1.0,175.0,0.92,Boston,1
"Beacon Hill- 2br, 2 bath Personal Home",Beacon Hill,42.358345898889176,-71.0669280394886,Entire home/apt,4,2.0,2.0,2.0,300.0,1.0,Boston,0
Prudential/South End 1BR Apt.,Allston-Brighton,42.35655822884671,-71.07279512180934,Entire home/apt,4,1.0,1.0,1.0,179.0,0.9,Boston,1
Cozy Cave Beacon Hill Studio,Beacon Hill,42.36006717639114,-71.06746134835807,Entire home/apt,3,1.0,0.0,1.0,200.0,0.94,Boston,1
1 Bed: Best Location In The City!,Allston-Brighton,42.35788881466845,-71.06311027445885,Entire home/apt,2,1.0,1.0,1.0,160.0,1.0,Boston,1
"Beacon Hill, 1 private bedroom",Beacon Hill,42.360660170196496,-71.06672559880404,Private room,2,1.0,1.0,1.0,195.0,1.0,Boston,0
Right in the heart of historic Beacon Hill,Beacon Hill,42.35911503905965,-71.06592181867758,Entire home/apt,3,1.0,1.0,2.0,200.0,0.95,Boston,0
Steal in Beacon Hill!,Beacon Hill,42.360328949260136,-71.06906867009059,Private room,1,1.0,1.0,1.0,200.0,0.94,Boston,1
Cozy 1BD in Historic Beacon Hill,Beacon Hill,42.36075066875911,-71.06293513256568,Entire home/apt,3,1.0,1.0,1.0,230.0,0.93,Boston,0
Classic Beacon Hill Apartment,Beacon Hill,42.359165655241554,-71.06785397146307,Private room,1,0.0,1.0,1.0,110.0,0.95,Boston,0
Charming Beacon Hill Condo + Patio,Allston-Brighton,42.36069179703891,-71.06979684503264,Entire home/apt,6,1.0,2.0,2.0,350.0,0.91,Boston,1
[1414] Renovated Beacon Hill Studio,Beacon Hill,42.35682271391546,-71.07024444961496,Entire home/apt,2,1.0,1.0,1.0,185.0,0.84,Boston,0
"Temple Street By Maverick, Fifteen",Beacon Hill,42.36099231631034,-71.06444345632248,Entire home/apt,2,1.0,0.0,1.0,150.0,1.0,Boston,0
"Modern, sunny spot in heart of city",Beacon Hill,42.35691956261994,-71.0705650432753,Entire home/apt,2,1.0,1.0,1.0,175.0,1.0,Boston,0
Beautiful 1BD in Beacon Hill,Beacon Hill,42.35915042089938,-71.06792989063233,Entire home/apt,2,1.0,1.0,1.0,179.0,0.96,Boston,0
Statehouse & Boston Common - 1 Bedroom Downtown,Beacon Hill,42.35841497736698,-71.0630821323763,Entire home/apt,3,1.0,1.0,2.0,269.0,0.94,Boston,1
[1344] 1 BR Penthouse w/ Roof Deck,Beacon Hill,42.356484327897945,-71.06945208453679,Entire home/apt,2,1.0,1.0,1.0,285.0,0.89,Boston,1
Fantastic luxury beacon hill living,Allston-Brighton,42.35988916516593,-71.06763874043462,Private room,3,1.0,1.0,1.0,135.0,0.94,Boston,1
"Temple Street By Maverick, Thirteen",Beacon Hill,42.360809329357885,-71.06419290889143,Private room,1,1.0,1.0,1.0,150.0,0.93,Boston,0
Downtown Boston - Beacon Hill - New,Beacon Hill,42.36007901060088,-71.06696565712132,Private room,1,1.0,1.0,1.0,175.0,0.95,Boston,0
Elegant Beacon Hill apartment,Beacon Hill,42.35987843601993,-71.07121096577602,Entire home/apt,3,1.0,1.0,1.0,114.0,0.94,Boston,1
"QUIET 2 Bedrooms-Beacon Hill Near T, No clean fee",Allston-Brighton,42.35807845302379,-71.06472918577053,Entire home/apt,4,1.0,2.0,2.0,160.0,0.85,Boston,1
1BD in Beacon Hill w. Amazing roof,Beacon Hill,42.36054101963022,-71.06885721556502,Entire home/apt,3,1.0,1.0,1.0,250.0,0.9,Boston,0
Room in Beautiful Beacon Hill #14,Beacon Hill,42.36056405062218,-71.06531414641472,Private room,1,2.0,1.0,1.0,90.0,0.91,Boston,0
Beacon Hill Urban Oasis,Beacon Hill,42.36013878822191,-71.06407199714536,Entire home/apt,2,1.0,0.0,1.0,129.0,0.96,Boston,0
Sunny studio in a great location.,Beacon Hill,42.359464663231066,-71.07106480346663,Entire home/apt,2,1.0,0.0,1.0,140.0,0.96,Boston,0
"Classic, Quiet Beacon Hill Apt.",Beacon Hill,42.35656318640398,-71.06996596728106,Entire home/apt,2,1.0,1.0,1.0,210.0,0.95,Boston,0
Beacon Hill 3rd Floor 1 BR,Beacon Hill,42.360026011131495,-71.06484686948848,Entire home/apt,3,1.0,1.0,1.0,125.0,0.97,Boston,0
Airy Beacon Hill Flat w City Views,Beacon Hill,42.36057008547229,-71.06815773706349,Entire home/apt,2,1.0,1.0,2.0,188.0,0.96,Boston,0
Studio on Charles St. in Beacon Hil,Beacon Hill,42.35867252886708,-71.07007545548723,Entire home/apt,2,1.0,1.0,1.0,150.0,0.97,Boston,0
Renovated 2BR | 1.5BA on Charles St,Beacon Hill,42.36110702678796,-71.0702926780151,Entire home/apt,5,1.5,2.0,2.0,375.0,0.98,Boston,0
Beacon Hill Townhouse near MGH,Beacon Hill,42.35669270143099,-71.07297137662971,Entire home/apt,2,1.0,1.0,1.0,245.0,0.98,Boston,0
